A0707	Bủıfā jí búe rào ní dỉosīao chũı da.	I left home early this morning.									
A0708	Sủejī chôq súq ní kỏqpīutā ka.	Please use this computer.									
A0709	Pủ jẻa jí sa rỏaı kủe da.	I bought eight books.									
A0710	Mả jẻıdūa súq ní lỉqdēo moq.	Do you know who this girl is?									
A0711	Nỉq póhō chảo da.	His car is new.									
A0712	Pủ shỏ hó lî gỏıchē da.	He became a doctor.									
A0713	Mả dảqshēı súq bìe ní moq.	Do you have time after this?									
A0714	Sỏq sảo ní jío pǒ ní dỏaq da.	This is the biggest building in the city.									
A0715	Sủejī tủa kảqgāı jí sa hẻo kủe ka.	Please show me a different book.									
A0716	Pủ tủa tỉ súq hóı kủe moq.	Where did you put that book?									
A0717	Bủe hó tìjūı gúaırīaq da.	She lives near the office.									
A0718	Dẻ ní fủaq da.	This picture is beautiful.									
A0719	Rào nínūaq bı jảq dẻ núaqgīo da.	The stars are very beautiful tonight.									
A0720	Dủq jí chûıchūq ja dỏ sa dỏaı da.	I always eat bread for breakfast.									
A0721	Bủaı póhō shỉaq da.	She has long legs.									
A0722	Mả mỏaı pójī shỉaq moq.	Are my legs thick?									
A0723	Tủa súq shô shỉe jí rào hórāchīu cỉ ba.	Wake me up at six o'clock.									
A0724	Shỏe súq kâqgāı jí ní pủq fủaq ba.	Let me see those pictures.									
A0725	Tỉ pójī lỉqfū Húsōnāgūaq da.	My daughter is in the United States.									
A0726	Gẻı pójī lỉqfū sa củırēo da.	My daughter is wearing something magenta.									
A0727	Shảo jí lû rào níchāq bı pủa gảqsīa jí da.	Today I want to enjoy some time to myself.									
A0728	Pủa mỉetāo súq tì Níhōqgūaq ba.	Enjoy your life in Japan.									
A0729	Chỏ jí réo pǒ pósūq sủetā da.	I like the color of your sweater.									
A0730	Chỏ súq hı rẻo moq.	Which color do you like?									
A0731	Chủfāq chỉetāo hó da.	He is studying now.									
A0732	Chỉetāo jí Níhōqtōaq da.	I study Japanese.									
A0733	Jảqtūao dỏq ní sủetā da.	This sweater is a little short.									
A0734	Dỏq póhō shỉaq da.	His legs are short.									
A0735	Lủı shûa sa rảı cháotīeq da.	Something has fallen on the road.									
A0736	Jủaq hê shủa baq sỉmō cu baq mủao da.	Even monkeys fall from trees.									
A0737	Nảqfū sa dỉaı jí da.	I have seven sons.									
A0738	Mả bủ nảqfū sa rảı súq moq.	Do you not have any sons?									
A0739	Tỉ sa bảorēo kảtō sóaq da.	There is a white cat in the garden.									
A0740	Tủı sa bảorēo tẻıgē múao da.	There is a white owl sitting on the tree.									
A0741	Pủ sỏa hó sa bỉa kủnē da.	She helped a sick dog.									
A0742	Chẻo nẻjēq gẻo jí roı pójī pảı da.	Me and my friend are the same age as each other.									
A0743	Jảq lỉu ní pủefūq da.	These shoes are very light.									
A0744	Lỉu pósūq cẻa da.	Your bag is light.									
A0745	Pỉe súq hı rảı moq?	What (thing) are you drinking?	✔️								
A0746	Hı rỉaq bı shảo súq fâ súq ríaq moq?	Which place [is such that] you want to go to the place?	✔️								
A0747	Mỏaq jí tî kúnē hı kủa da.	I remember in which room the dog is.	✔️								
A0748	Mả nủo súq moq?	Are you asleep?	✔️								
A0749	Dủa mámā mâ jảı bé da.	The mother knows whether the baby is happy.	✔️								
A0750	Mả mỏaq súq tî kátō hı kủa moq?	Do you remember in which room the cat is?	✔️								
A0751	Tỉo sảo gúa moq?	How big is the country?	✔️								
A0752	Dủa bũ súq tîo dẻ súq da.	You don’t know how beautiful you are.	✔️								
A0753	Mả mỏaq sa tỉ tîo nỏqgī baq mảtū moq?	Does anyone here remember how delicious honey is?	✔️								
A0754	Tỉopūı élū moq?	How many are the elephants?	✔️								
A0755	Dủa bũ súq tîopūı mýı da.	You don’t know how many we are.	✔️								
A0756	Hỉa ní moq?	What’s this?	✔️								
A0757	Dủashāo hó hîa ní da.	They want to know what this is.	✔️								
A0758	Nảı chûq jí da.	(Now) I eat.	✔️								
A0759	Pủ kâqgāı hó sa jủa da.	They saw something strange.	✔️								
A0760	Jỉa fâ jí méı da.	I will go to the mountain.	✔️								
A0761	Tỉa súq jío da.	You are behind the building.	✔️								
A0762	Dủa jí tîa súq jío da.	I know that you are behind the building.	✔️								
A0763	Sa rảı bı dủa jí chô súq ráı da	There is something I know you like.	✔️								
A0764	Dủa jí chô súq sa rảı da.	I know that there is something you like.	✔️								
A0765	Hı rảı bı dủa súq chô jí ráı moq?	Which thing (X) [is such that] you know that I like the thing (X)?	✔️								
A0766	Mả dủa súq chô jí hı rảı moq?	Do you know what I like?	✔️								
A0767	Mỉ Sảrā hó da.	Their name is Sara.	✔️								
A0768	Tỉ mí Tỏmī hı rảı moq?	Where is Tommy?	✔️								
A0769	Dủa jí mî Sảrā súq da.	I know that your name is Sara.	✔️								
A0770	Chỏ tu mỉ Jủlīa baq rủa da.	Every Julia likes flowers.	✔️								
A0771	Dẻ shú rỉaq da.	The word ‘rỉaq’ (place) is beautiful.	✔️								
A0772											
A0773	Mả pủ kûq jí shú rủa moq?	Did you say the word ‘rủa’ (flower)?	✔️								
A0774	Pủ kûq jí mó« Chỏ jí súq da »teo da.	I said ‘I like you’.	✔️								
A0775	Kủq há mó« Kủaq kỉe ka »teo ba.	One should say ‘Thank you’.	✔️								
A0776	Chủq múy ba.	Let us eat.	✔️								
A0777	Nủo déo ba.	May the children sleep.	✔️								
A0778	Mả kảqgāı súq kúnē moq?	Do you see the dog?	✔️								
A0779	Gỉ hı shảmū moq.	Which apples are good?	✔️								
A0780	Nủı shámū da.	The apple is small.	✔️								
A0781	Kủnē ní da.	This is a dog.	✔️								
A0782	Chỏ mýı súq da.	We like you.	✔️								
A0783	Jỉ ní da.	This is me.	✔️								
A0784	Sủq núo da.	The one who sleeps is you.	✔️								
A0785											
A0786											
A0787											
A0788											
A0789											
A0790											
A0791											
A0792											
A0793											
A0794											
A0795											
A0796											
A0797											
A0798											
A0799											
A0800	Fảı jảı jí da.	I'm typical in being happy.									
A0801	Fảı tủoq ní pỉohēa da.	This stone is typically heavy.									
A0802	Fảı mỉa pảı hó da.	She is typical in being popular.									
A0803	Fảı hỉaq bỏ póq da.	The person is typical in being poor.									
A0804	Fảı lỉu líqdēo da.	The girl is typically light.									
A0805	Fảı lỉu náqdēo da.	The boy is typically light.									
A0806	Fảı chỏaıjāq ní da.	This is typically expensive.									
A0807	Fảı mẻocā níjāo da.	That's typical in being sad.									
A0808	Fảı tỉjāo jáo da.	That far thing is typical in being far away.									
A0809	Fảı mỏınīeq súq da.	You're typically stupid.									
A0810	Lẻı jảı jí da.	I'm rare in being happy.									
A0811	Lẻı tủoq ní pỉohēa da.	This stone is rare in being heavy.									
A0812	Lẻı mỉa pảı hó da.	She is rare in being popular.									
A0813	Lẻı hỉaq bỏ póq da.	The person is rare in being poor.									
A0814	Lẻı lỉu líqdēo da.	The girl is uncommonly light.									
A0815	Lẻı lỉu náqdēo da.	The boy is uncommonly light.									
A0816	Lẻı chỏaıjāq ní da.	This is uncommonly expensive.									
A0817	Lẻı mẻocā níjāo da.	That's rare in being sad.									
A0818	Lẻı tỉjāo jáo da.	That far thing is rare in being far away.									
A0819	Lẻı mỏınīeq súq da.	You're uncommonly stupid.									
A0820	Gảq jí súq fâ ja pỏq búe da.	I go with you to the home.									
A0821	Gảq súq jí fâ ja pỏq búe da.	You come with me to the home.									
A0822	Gảq chẻo chỏadēoq jí púqhō da.	I'm chatting with them.									
A0823	Gảq chẻo chỏadēoq súq jí roı púqhō ba.	You should come chat with us.									
A0824	Mả jỉa gảq súq moq.	Will you join?									
A0825	Keo, hảı sỉshāı pú gảq chỏadēoq da.	But, the one who was chatting along already left.									
A0826	Keo sỉshāı pú gảq chỏadēoq hãı da.	But the one who was chatting along already left.									
A0827	Keo gảq jí hó!	But I'm with him!									
A0828	Bủ dảı gâq fả jí da.	It won't be possible for me to go with.									
A0829	Keo fả hó mu bõqbū da.	But they'll go anyway.									
A0830	Mỉa dủa hó da.	She knows a lot.									
A0831	Mỉa bủo hó da.	He's ready for anything.									
A0832	Mỉa mỏe nãı jí da.	I'm feeling a lot of emotions right now.									
A0833	Jảq mỉa jí lî tỉ ja pỏq ja gủa rào sa rảı da.	I've been to a lot of countries at one point or another.									
A0834	Tủao mỉa súq lî kủq ja pỏq ja rảı jí da.	You've said a lot of things to me.									
A0835	Keo háq bı, mỉa mu chỏ máq da!	But as for the food, everyone liked it!									
A0836	Gảı jí sa mỉa cả da.	I see something that cause a lot of other things.									
A0837	Mả gảı súq mîa pảı hó moq.	Do you see that they are popular?									
A0838	Kủq hó mĩa cả da.	He spoke, causing many things to happen.									
A0839	Hỉaq bỏ hó da.	He doesn't own much.									
A0840	Hỉaq bỏ jí da.	I don't own much.									
A0841	Hỉaq mỉu súq da.	You don't have many opinions.									
A0842	Dủı hỉaq mỉu súq da.	You have too few opinions.									
A0843	Mả súq bı hỉaq pảı moq.	As for you, do you have few friends?									
A0844	Hỉaq jí lî bủ hảı kủq ja pỏq ja rảı.	There isn't much I haven't already said.									
A0845	Gảı jí sa hỉaq rẻobō da.	I see something with not many colors.									
A0846	Keo hîaq bỏ há pa, bủ cả hîaq há dâı jảı ja pỏq rào ja rảı da.	But owning little doesn't mean that you can only rarely be happy.									
A0847	Hỉaq dủa jí da.	I don't know much.									
A0848	Jủı tỉ ní pỉohēa jí da.	This rock is near to me.									
A0849	Jủı tỉ jí súq da.	I am near you.									
A0850	Chẻo jủı tỉ páı da.	The friends are near each other.									
A0851	Jủı rảo kôı jí na jâı jí da.	My walking was near (in time) to my being happy.									
A0852	Jủı rảo hóq shô bỉa jí da.	It was near (in time) to me becomming sick.									
A0853	Jủı mu nẻ dủa jí súq gî jíao.	I'm near to you in how much I know that God is good.									
A0854	Jủı mu nẻ jỏe hó líqhō da.	They're near to her in how skilled they are.									
A0855	Jủı mu nẻ jỏe kỏı hó líqhō da.	They're near to her in how skilled at walking they are.									
A0856	Chẻo jủı mu nẻ jảı póq da.	The people are about has happy as each other.									
A0857	Jủı mỉu jí baq pỏq da.	I have opinions that are close to those of a typical person.									
A0858	Jảo tỉ ní pỉohēa jí da.	That rock is far from me.									
A0859	Jảo tỉ jí súq da.	I am far from you.									
A0860	Chẻo jảo tỉ páı da.	The friends are far from one another.									
A0861	Jảo rảo kôı jí na jâı jí da.	My walking is far (in time) from my being happy.									
A0862	Jảo rảo hóq shô bỉa jí da.	It was far (in time) from my becoming sick.									
A0863	Jảo mu nẻ dủa jí súq gî jíao.	We are far apart in how much we know that God is good.									
A0864	Jảo mu nẻ jỏe hó líqhō da.	They are far from her in how skilled they are.									
A0865	Jảo mu nẻ jỏe kỏı hó líqhō da.	They are far from her in how skilled they are at walking.									
A0866	Chẻo jảo mu nẻ jảı póq da.	The friends feel all different amounts of happiness.									
A0867	Jảo mỉu jí baq pỏq da.	My opinions are far from those of a typical person.									
A0868	Lẻaq tỉ ní pỉohēa jí da.	This rock is right next to me.									
A0869	Lẻaq tỉ jí súq da.	I am right next to you.									
A0870	Chẻo lẻaq tỉ páı da.	The friends are all next to each other.									
A0871	Lẻaq rảo kôı jí na jâı jí da.	My walking was right before/after my being happy.									
A0872	Lẻaq rảo hóq shô bỉa jí da.	It happened right before/after I got sick.									
A0873	Lẻaq mu nẻ dủa jí súq gî jíao.	My knowledge that God is good borders yours (either just above or just below in intensity).									
A0874	Lẻaq mu nẻ jỏe hó líqhō da.	Their skills border hers (either just above or just below).									
A0875	Lẻaq mu nẻ jỏe kỏı hó líqhō da.	Their skills at walking border hers (either just above or just below).									
A0876	Pỏe tỉ ní pỉohēa jí da.	This rock is apart from me (in space).									
A0877	Pỏe tỉ jí súq da.	I am apart from you (in space).									
A0878	Chẻo pỏe tỉ páı da.	The friends are apart from one another (in space).									
A0879	Pỏe rảo kôı jí na jâı jí da.	My walking was apart (in time) from my being happy.									
A0880	Pỏe rảo hóq shô bỉa jí da.	It was apart (in time) from me getting sick.									
A0881	Pỏe mu nẻ dủa jí súq gî jíao.	You and I know to different (separate) degrees that God is good.									
A0882	Pỏe mu nẻ jỏe hó líqhō da.	They and her have separate skill levels.									
A0883	Pỏe mu nẻ jỏe kỏı hó líqhō da.	They are her have separate skill levels at walking.									
A0884	Chẻo pỏe mu nẻ jảı póq da.	The friends are all separate amounts of happy.									
A0885	Pỏe mỉu jí baq pỏq da.	My opinions are different (separate) from those of a typical person.									
A0886	Tẻ hỉao ní kủnē da.	This dog is injured.									
A0887	Tẻ kảqgāı ní nủeq da.	This meat is seen.									
A0888	Tẻ gảı ní rẻq da.	This person was sensed.									
A0889	Tẻ kỏe dé da.	The beautiful thing was chosen.									
A0890	Tẻ kỏe dé sa pủı da.	The beautiful thing was chosen out of many things.									
A0891	Tẻ kủq mó "Pảı jí súq ba." teo da.	"You should be my friend," has been said.									
A0892	Mả hảı tẻ dủa mûaq cáq moq.	Is it already known that the conductor is dead?									
A0893	Tẻ dủa mûaq hó ba.	Let it be known that he is dead.									
A0894	Kỏe jí súq túq pỏq lî mảı ja pỏq ja dẻ da.	I choose you, beautiful, out of all people, to love.									
A0895	Kỏe mảı jí súq túq pỏq da.	I choose you, out of all people, to love.									
A0896	Kỏe rủaq jí pũ bû da.	I chose to declare that it is false.									
A0897	Kỏe rủaq jí jĩa jêo da.	I chode to declare that it is true.									
A0898	Keo, hảı kỏe tảo jí da!	But, I have already decided what to do!									
A0899	Mủaqshō tu hảı kỏe tảo ba.	All who have already chosen die.									
A0900	Hẻqmūo pójī rỉaırīochāo sa hẻqgū da.	My hovercraft is full of eels.		✔️							
A0901	Kủaq pủagōaı jí áq da.	I want to massage myself.									
A0902	Hẻ chỏ baq chẻo pảı baq pỏ áq ga kủqsē da.	Mutual friends tend to like things any of them says.		✔️							
A0903	aq										
A0904	cheq										
A0905	cheq										
A0906	cheq										
A0907	Zảq sa pủaı mỏqsūtā da!	A wild monster appears!		✔️							
A0908	Ní fỉeq bı zảo jí hó da.	That creator I'm familiar with.		✔️							
A0909	zao										
A0910	zai										
A0911	zai										
A0912	Jỏe shỉy baq kỏnīq da.	Rabbits are good at disappearing.		✔️							
A0913	muy										
A0914	muy										
A0915	myi										
A0916	myi										
A0917	Mả tủzȳ baq nảosāı kẻsō moq.	Is melted cheese a soup?		✔️							
A0918	matū										
A0919	mamā										
A0920	mamā										
A0921	abā										
A0922	abā										
A0923	habī										
A0924	zıe…										
A0925											
A0926											
A0927											
A0928											
A0929											
A0930											
A0931											
A0932											
A0933											
A0934											
A0935											
A0936											
A0937											
A0938											
A0939	Lỏı hó baq bủ sủq da.	They have contempt for typical things which aren't you.		✔️							
A0940	Jủaı kùı tîshā sa rủaı nẻoq gòe túao mỉnū da.	Some people are serious because a certain noble Mx. will arrive in a few minutes.		✔️							
A0941	Cả củaı pó púı dỉao chúao da.	Many drops make the window wet.		✔️							
A0942	Lỉaq gủ pósūq lỏaq shè rôe súq da.	Your buttocks are a pair if you are healthy.		✔️							
A0943	Nủoı sa nủq pójī lỏaq da.	Some worm-like animal chews on my buttock.		✔️							
A0944	Dỏe shủo míao gío chà nûoq máq hóegīo da.	Moon functions as a light source in manner that it reflects sunlight.		✔️							
A0945	Bủe púı rỉq lỉao pójī nủotōq da.	Many green fungi live in my mattress.									
A0946	Kủoı shủeq ní rǐoq ríqchāı da.	This type of green tea is less bitter.									
A0947	Kủoı sỏe ní rǐoq káfē da.	This type of coffee is less sour.									
A0948	Sỏe ru shủeq ní zẻo kùı bû kỏaq máq da.	That fruit is sour and bitter because it is not ripe.									
A0949	Dảosī súq díu sǔ hı rảı moq.	You are interested in the science of what thing?									
A0950	Hỏaqgīo sa lỏe nìe héaqkīu gỉokēa ba.	Let/May some fire be a flame-light in portable lamp.									
A0951	Hỏaq chòe jûoq bủ shủe tỉ kúoq da.	It burns until even bone doesn't remain.									
A0952	Chỉopūı rủaq náqdēo tî cáı nỏı pésō pǒhō da.	Boy repeatedly asserts that strong pain is at his penis.									
A0953	Chỉ sıa pỏq chêaq tảı hóı gỏıchē da.	Nobody believes that the doctor is trusted to succeed.									
A0954	Chẻ jí gûaı jủq hỉe ja dỏ héqchūo tỉaı tì méaqcē da.	I am a worker of accepting and transporting container boxes at harbour.									
A0955	Hı chủecē pa sỏq fủı tỉshā kóı fǎ máq ní moq.	Which train station is the easiest to arrive at for walker going there from here?									
A0956	Fẻotī túchāocē hı fẻo ní moq.	At which direction busstop is from here?									
A0957	Shéaqsāo mẻı roı híaodāı hỉu pa rẻa hóı dỏaq da.	Tall mountain and dangerous river are border of the settlement.									
A0958	Shủı tỉ hı rảı gùq rúqnūao moq.	What is hidden underneath rainbow?									
A0959	Tỉdūashō púqhō kúo kảtō jéoq nǐe póetōq da.	They find out that black cat is at hollow inside of wall.									
A0960	Kủeq mórī gúe rẻa sǔ déaq da.	Ants gathers at corner of floor.									
A0961	Gỉq lẻ hôaı mỏaq róaqrōaq sa pỏ súq da.	It's unlikely that grandparent still remembers something of yours.									
A0962	Pủjāo fûo hó jí sõq pủjūı da.	It's a long time ago that he/she was in contact with me most recently.									
A0963	Tu nỉ chảo pa tẻ lî bỏnūa jũaochīaı da.	All of that cars are stolen ones.									
A0964	Hủogāıkīu sa pỏ jíao ga chủa pǒ búdāchūaq ba.	Make some god's name of Buddhism audible.									
A0965	Dũcēo bı pú dủ sẻ dẻa pǒ chíq pa kẻq pỏ shúao da.	It turns out that what seemed to be a result of hitting of a bug is poo of a bird.									
A0966	Rẻaq ru jỉaı go pójī gỉeshīo ba.	Recline on and hold my shoulder.									
A0967	Bủ kỉu rỉudōa fúq tě gẻı da.	An article of clothing which has been worn is not able to be given back.									
A0968	Mủoq ní chúaı nỏaı roı kéaq dủaobōe da.	This is made of frozen milk and salty cookies.									
A0969	Nẻo púı shỉapōaqsē ní kỏıtīeq da.	Many pieces of broken glass are on this walking way.									
A0970	Jủoq jí gôı go ja dỏ shìu dûı rẻoq da.	I should be treated before it's too late.									
A0971	Dủı sẻakūaı jí lî fả go bíajīo da.	I am too exhausted to go to hospital.									
A0972	Kủaq kủaı mủaq hó chãqtū cã nỏılīe da.	Painfully, he/she shows urge to be dead every day.									
A0973	Chẻo sỏı báobāo roı máomāo cà lẻ sủo kúa da.	Doggy and kitty are fighting, so the room might be broken.		✔️							
A0974											
A0975											
A0976											
A0977											
A0978	Nỏa sủaı fỉeq púı shủaı kủqtōaı da.	It is hard to quickly create many simple sentences.									
A0979											
A0980	Nảı shỏ mủo tủa dủa jí súq tu lủ dủa jí hóa pỏ póq gẻo da.	Now I have told you all I know about the person.									
A0981	Nỏqrūe kúochāı pǒ ní hảqrīaq na jìe jí da.	This restaurant's black tea is weak in flavour to me.									
A0982	Mả tẻaqrīaı nỉ lú nảı jỏaı hỏa súq moq.	Is it this bra that you're searching for now?									
A0983	Súq bı sỉu téaq séaqkīoq jàqbīaq tîao sa gủ tẻaqrīaı da.	As for you: your breasts are similar enough to your testicles to warrant two bras.									
A0984											
A0985											
A0986											
A0987											
A0988											
A0989											
A0990	Nìe ní hẻqchūo nảotī bı tảq nảosīqtūa bũ ba.	In this submerged container, do not bathe yourself.									
A0991	Pỏ súq ní tỏesē ka.	This slice is hereby yours.									
A0992	Tủa fả jí súq húıtāojīo ka.	I am taking you to jail.									
A0993											
A0994	Ke nủaq bı póhō nỉq fủq pa shỏ jảq gẻaq da.	As for that night, her new clothing got very dirty.									
A0995	Pósūq tỏakūe bı nảı chỏq hó máq, ju bủ dủa jí nâı tỉ hó hı rảı da.	As for your dictionary, he is currently using it (I don't know where he is now).									
A0996	Jỏe jỏaı ní kủnē lî pỏ márīhūanā ga shỉq sè pûıchīo chỉetūa da.	This dog is skilled at searching for the smell of marijuana as a result of teaching (it) many times.									
A0997	Náq hěaq hóa tóechūo pa chỏıdēa sa pủq pỏq nãıpū da.	As for the man carrying the knife, he just stabbed the people.									
A0998	Pủ dủ nảq jìe jí keo nảı mỉu dảı lẻ bủ hảo da.	They seemed to be male to me, but now (I) think that it is possible they probably aren't.									
A0999	Ní sảq jẻatōaı bı sủe tẻq cu néıfūenēıhēınēı ka.	As for these 3 transactions, there was promise of paying the 999 (dollars).									
A1000	Sủaojīekūaq púq jỉ kô bỉq súq lúı chỏaq ka.	We celebrate you being the 1000th visitor!									
A1001	Hỉa ke sủqpā kảqgāı moq.	What is it you are looking at?									
